"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0050789","regulation of biological process",39,0.79623337249243,2.52623911284529,1e-10,2.74e-09,1.68421052631579e-10,77,"tags=51%, list=3%, signal=51%","PABPC1/ASCC2/NEK9/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN3/PKN1/WNK1/DDX17/NEK6/EP300/PPP6R1/DDX41/ASCC1/ANKRD28/NCOA7"
"GO:0050794","regulation of cellular process",39,0.79623337249243,2.52623911284529,1e-10,2.74e-09,1.68421052631579e-10,77,"tags=51%, list=3%, signal=51%","PABPC1/ASCC2/NEK9/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN3/PKN1/WNK1/DDX17/NEK6/EP300/PPP6R1/DDX41/ASCC1/ANKRD28/NCOA7"
"GO:0065007","biological regulation",39,0.79623337249243,2.52623911284529,1e-10,2.74e-09,1.68421052631579e-10,77,"tags=51%, list=3%, signal=51%","PABPC1/ASCC2/NEK9/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN3/PKN1/WNK1/DDX17/NEK6/EP300/PPP6R1/DDX41/ASCC1/ANKRD28/NCOA7"
"GO:0008150","biological_process",50,0.743761822199089,2.47759141863233,1e-10,2.74e-09,1.68421052631579e-10,77,"tags=42%, list=3%, signal=42%","PABPC1/ASCC2/NEK9/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN3/PKN1/NEK1/WNK1/DDX17/NEK6/EP300/PPP6R1/DDX41/ASCC1/ANKRD28/NCOA7"
"GO:0009987","cellular process",50,0.743761822199089,2.47759141863233,1e-10,2.74e-09,1.68421052631579e-10,77,"tags=42%, list=3%, signal=42%","PABPC1/ASCC2/NEK9/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN3/PKN1/NEK1/WNK1/DDX17/NEK6/EP300/PPP6R1/DDX41/ASCC1/ANKRD28/NCOA7"
"GO:0008152","metabolic process",45,0.730316464788914,2.3694489196676,1.91707013893665e-09,3.75198012906173e-08,2.30624979120199e-09,77,"tags=40%, list=3%, signal=40%","PABPC1/ASCC2/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN3/PKN1/NEK1/WNK1/DDX17/NEK6/EP300/DDX41/ASCC1/NCOA7"
"GO:0043170","macromolecule metabolic process",45,0.730316464788914,2.3694489196676,1.91707013893665e-09,3.75198012906173e-08,2.30624979120199e-09,77,"tags=40%, list=3%, signal=40%","PABPC1/ASCC2/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN3/PKN1/NEK1/WNK1/DDX17/NEK6/EP300/DDX41/ASCC1/NCOA7"
"GO:0050896","response to stimulus",31,0.797452943501676,2.41533692152644,3.01465025433016e-09,4.58896760936924e-08,2.82072538416857e-09,77,"tags=52%, list=3%, signal=51%","ASCC2/NEK9/NCOA1/MED1/NCOA2/STK3/PKN3/PKN1/WNK1/DDX17/NEK6/EP300/PPP6R1/DDX41/ASCC1/NCOA7"
"GO:0051716","cellular response to stimulus",31,0.797452943501676,2.41533692152644,3.01465025433016e-09,4.58896760936924e-08,2.82072538416857e-09,77,"tags=52%, list=3%, signal=51%","ASCC2/NEK9/NCOA1/MED1/NCOA2/STK3/PKN3/PKN1/WNK1/DDX17/NEK6/EP300/PPP6R1/DDX41/ASCC1/NCOA7"
"GO:0044238","primary metabolic process",44,0.73087904535757,2.37490527825633,4.04313568893001e-09,5.53909589383411e-08,3.40474584330948e-09,77,"tags=41%, list=3%, signal=40%","PABPC1/ASCC2/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN3/PKN1/NEK1/WNK1/DDX17/NEK6/EP300/DDX41/ASCC1/NCOA7"
"GO:0009889","regulation of biosynthetic process",32,0.776222286902156,2.3570138378193,6.42143627196027e-09,5.86491179505705e-08,3.60501685443384e-09,77,"tags=47%, list=3%, signal=46%","PABPC1/ASCC2/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN1/WNK1/DDX17/EP300/DDX41/ASCC1/NCOA7"
"GO:0010468","regulation of gene expression",32,0.776222286902156,2.3570138378193,6.42143627196027e-09,5.86491179505705e-08,3.60501685443384e-09,77,"tags=47%, list=3%, signal=46%","PABPC1/ASCC2/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN1/WNK1/DDX17/EP300/DDX41/ASCC1/NCOA7"
"GO:0010556","regulation of macromolecule biosynthetic process",32,0.776222286902156,2.3570138378193,6.42143627196027e-09,5.86491179505705e-08,3.60501685443384e-09,77,"tags=47%, list=3%, signal=46%","PABPC1/ASCC2/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN1/WNK1/DDX17/EP300/DDX41/ASCC1/NCOA7"
"GO:0019222","regulation of metabolic process",32,0.776222286902156,2.3570138378193,6.42143627196027e-09,5.86491179505705e-08,3.60501685443384e-09,77,"tags=47%, list=3%, signal=46%","PABPC1/ASCC2/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN1/WNK1/DDX17/EP300/DDX41/ASCC1/NCOA7"
"GO:0060255","regulation of macromolecule metabolic process",32,0.776222286902156,2.3570138378193,6.42143627196027e-09,5.86491179505705e-08,3.60501685443384e-09,77,"tags=47%, list=3%, signal=46%","PABPC1/ASCC2/NCOA1/MED15/MED1/ZNF598/NCOA2/STK3/PKN1/WNK1/DDX17/EP300/DDX41/ASCC1/NCOA7"
"GO:0048518","positive regulation of biological process",33,0.750881398436389,2.29473298244626,1.50575199140662e-08,1.21345895778063e-07,7.45883339396469e-09,77,"tags=45%, list=3%, signal=45%","PABPC1/NEK9/NCOA1/MED15/MED1/NCOA2/STK3/PKN1/WNK1/DDX17/NEK6/EP300/DDX41/ANKRD28/NCOA7"
"GO:0048522","positive regulation of cellular process",33,0.750881398436389,2.29473298244626,1.50575199140662e-08,1.21345895778063e-07,7.45883339396469e-09,77,"tags=45%, list=3%, signal=45%","PABPC1/NEK9/NCOA1/MED15/MED1/NCOA2/STK3/PKN1/WNK1/DDX17/NEK6/EP300/DDX41/ANKRD28/NCOA7"
