"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0016043","cellular component organization",28,0.863743891704795,2.38522370873331,1e-10,9.82766922358642e-09,4.53061969585237e-10,167,"tags=61%, list=6%, signal=58%","UFL1/MED1/ANKRD28/ZNF598/MED23/UFSP2/WNK1/PKN1/EP300/NEK9/NCOA1/FMR1/ASCC2/MED15/TRIP4/NEK1/ASCC3"
"GO:0071840","cellular component organization or biogenesis",29,0.847715547665615,2.36516572164542,1.54036900366304e-10,9.82766922358642e-09,4.53061969585237e-10,167,"tags=59%, list=6%, signal=56%","UFL1/MED1/ANKRD28/ZNF598/MED23/UFSP2/WNK1/PKN1/EP300/NEK9/NCOA1/FMR1/ASCC2/MED15/TRIP4/NEK1/ASCC3"
"GO:0050789","regulation of biological process",39,0.787590553648035,2.31027003731722,3.58674059254979e-10,9.82766922358642e-09,4.53061969585237e-10,171,"tags=49%, list=6%, signal=47%","UFL1/MED1/ANKRD28/ZNF598/PPP6R1/MED23/UFSP2/WNK1/PKN1/NCOA7/EP300/NEK9/NCOA1/PABPC1/FMR1/ASCC2/MED15/TRIP4/DDX41"
"GO:0050794","regulation of cellular process",39,0.787590553648035,2.31027003731722,3.58674059254979e-10,9.82766922358642e-09,4.53061969585237e-10,171,"tags=49%, list=6%, signal=47%","UFL1/MED1/ANKRD28/ZNF598/PPP6R1/MED23/UFSP2/WNK1/PKN1/NCOA7/EP300/NEK9/NCOA1/PABPC1/FMR1/ASCC2/MED15/TRIP4/DDX41"
"GO:0065007","biological regulation",39,0.787590553648035,2.31027003731722,3.58674059254979e-10,9.82766922358642e-09,4.53061969585237e-10,171,"tags=49%, list=6%, signal=47%","UFL1/MED1/ANKRD28/ZNF598/PPP6R1/MED23/UFSP2/WNK1/PKN1/NCOA7/EP300/NEK9/NCOA1/PABPC1/FMR1/ASCC2/MED15/TRIP4/DDX41"
"GO:0008150","biological_process",50,0.743993118064618,2.31622809286171,6.40741216687973e-10,1.25402209551789e-08,5.78112375959073e-10,171,"tags=42%, list=6%, signal=40%","UFL1/MED1/ANKRD28/ZNF598/PPP6R1/MED23/UFSP2/WNK1/PKN1/NCOA7/EP300/NEK9/NCOA1/PABPC1/FMR1/ASCC2/MED15/TRIP4/NEK1/ASCC3/DDX41"
"GO:0009987","cellular process",50,0.743993118064618,2.31622809286171,6.40741216687973e-10,1.25402209551789e-08,5.78112375959073e-10,171,"tags=42%, list=6%, signal=40%","UFL1/MED1/ANKRD28/ZNF598/PPP6R1/MED23/UFSP2/WNK1/PKN1/NCOA7/EP300/NEK9/NCOA1/PABPC1/FMR1/ASCC2/MED15/TRIP4/NEK1/ASCC3/DDX41"
"GO:0044238","primary metabolic process",44,0.746102680665493,2.25608421673573,2.42037470312491e-09,4.14489167910141e-08,1.91082213404598e-09,171,"tags=41%, list=6%, signal=39%","UFL1/MED1/ZNF598/MED23/UFSP2/WNK1/PKN1/NCOA7/EP300/NCOA1/PABPC1/FMR1/ASCC2/MED15/TRIP4/NEK1/ASCC3/DDX41"
"GO:0080090","regulation of primary metabolic process",30,0.809309696415646,2.27334390242543,5.29805412713328e-09,5.87836195035827e-08,2.70996325026121e-09,171,"tags=53%, list=6%, signal=51%","UFL1/MED1/ZNF598/MED23/UFSP2/WNK1/PKN1/NCOA7/EP300/NCOA1/PABPC1/FMR1/ASCC2/MED15/TRIP4/DDX41"
"GO:0009889","regulation of biosynthetic process",32,0.786509082849299,2.24319580165266,6.86524023399505e-09,5.87836195035827e-08,2.70996325026121e-09,171,"tags=50%, list=6%, signal=48%","UFL1/MED1/ZNF598/MED23/UFSP2/WNK1/PKN1/NCOA7/EP300/NCOA1/PABPC1/FMR1/ASCC2/MED15/TRIP4/DDX41"
